total_num_other_requests,total_num_write_requests,total_wait_cycles,total_num_read_requests,memory_system_cycles,total_rfm_cycles_rank1,total_rfm_cycles_rank0,avg_write_latency_0,write_depart_latency_0,avg_read_latency_0,read_queue_len_avg_0,row_hit_rate_0,write_queue_len_0,queue_len_0,num_other_reqs_0,num_write_reqs_0,read_latency_0,priority_queue_len_avg_0,row_hits_0,priority_queue_len_0,row_misses_0,row_conflicts_0,read_row_misses_0,queue_len_avg_0,read_row_conflicts_core_0,read_row_hits_0,write_queue_len_avg_0,read_row_conflicts_0,write_row_misses_0,write_row_conflicts_0,read_queue_len_0,write_row_hits_0,read_row_hits_core_0,read_row_misses_core_0,num_read_reqs_0,trace,slow_timing
0.0,291512.0,67053.0,708488.0,12196957.0,0.0,0.0,647.13208,188646765.0,NaN,0.0,0.233563289,172997123.0,173745148.0,0.0,291512.0,0.0,0.0613288209,68083.0,748025.0,39296.0,184118.0,0.0,14.2449589,0.0,0.0,14.18363,0.0,39296.0,184118.0,0.0,68083.0,0.0,0.0,0.0,bfs_road,DDR5_3200BN
0.0,291512.0,63422.0,708488.0,12181339.0,0.0,0.0,644.733582,187947569.0,NaN,0.0,0.230446756,172951476.0,173656400.0,0.0,291512.0,0.0,0.0578691736,67175.0,704924.0,40067.0,184257.0,0.0,14.2559366,0.0,0.0,14.1980677,0.0,40067.0,184257.0,0.0,67175.0,0.0,0.0,0.0,bfs_road,DDR5_3200AN
0.0,291512.0,69135.0,708488.0,12189637.0,0.0,0.0,651.006104,189776098.0,NaN,0.0,0.236121312,173410311.0,174199673.0,0.0,291512.0,0.0,0.0647568107,68827.0,789362.0,39080.0,183583.0,0.0,14.290801,0.0,0.0,14.2260437,0.0,39080.0,183583.0,0.0,68827.0,0.0,0.0,0.0,bfs_road,DDR5_3200C
0.0,291512.0,72894.0,708488.0,12199458.0,0.0,0.0,642.84259,187396332.0,NaN,0.0,0.235912427,172038535.0,172656245.0,0.0,291512.0,0.0,0.0506342165,68768.0,617710.0,35499.0,187231.0,0.0,14.1527796,0.0,0.0,14.1021452,0.0,35499.0,187231.0,0.0,68768.0,0.0,0.0,0.0,bfs_road,DDR5_3600BN
0.0,291512.0,79166.0,708488.0,12207453.0,0.0,0.0,641.187683,186913901.0,NaN,0.0,0.232181817,172782164.0,173336847.0,0.0,291512.0,0.0,0.0454380624,67681.0,554683.0,36114.0,187705.0,0.0,14.1992636,0.0,0.0,14.1538258,0.0,36114.0,187705.0,0.0,67681.0,0.0,0.0,0.0,bfs_road,DDR5_3600AN
0.0,291512.0,75256.0,708488.0,12202162.0,0.0,0.0,644.655518,187924817.0,NaN,0.0,0.238426208,171815914.0,172484326.0,0.0,291512.0,0.0,0.0547781624,69501.0,668412.0,34830.0,187168.0,0.0,14.1355543,0.0,0.0,14.0807772,0.0,34830.0,187168.0,0.0,69501.0,0.0,0.0,0.0,bfs_road,DDR5_3600C
0.0,291512.0,83518.0,708488.0,12210262.0,0.0,0.0,644.868225,187986832.0,NaN,0.0,0.237009391,173055669.0,173574778.0,0.0,291512.0,0.0,0.0425141566,69088.0,519109.0,32063.0,190348.0,0.0,14.2154837,0.0,0.0,14.1729689,0.0,32063.0,190348.0,0.0,69088.0,0.0,0.0,0.0,bfs_road,DDR5_4000BN
0.0,291512.0,78621.0,708488.0,12217181.0,0.0,0.0,644.197571,187791322.0,NaN,0.0,0.232740998,173982637.0,174443686.0,0.0,291512.0,0.0,0.037737757,67844.0,461049.0,33185.0,190471.0,0.0,14.278554,0.0,0.0,14.2408171,0.0,33185.0,190471.0,0.0,67844.0,0.0,0.0,0.0,bfs_road,DDR5_4000AN
0.0,291512.0,80626.0,708488.0,12202612.0,0.0,0.0,643.825928,187682976.0,NaN,0.0,0.241240665,171911102.0,172485694.0,0.0,291512.0,0.0,0.0470876247,70319.0,574592.0,31353.0,189817.0,0.0,14.1351452,0.0,0.0,14.0880575,0.0,31353.0,189817.0,0.0,70319.0,0.0,0.0,0.0,bfs_road,DDR5_4000C
0.0,291512.0,89318.0,708488.0,12214988.0,0.0,0.0,645.580627,188194489.0,NaN,0.0,0.239058912,173331200.0,173786128.0,0.0,291512.0,0.0,0.0372434258,69684.0,454928.0,29348.0,192461.0,0.0,14.2272863,0.0,0.0,14.1900425,0.0,29348.0,192461.0,0.0,69684.0,0.0,0.0,0.0,bfs_road,DDR5_4400BN
